filename,reason
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00060.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00976.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00054.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00982.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00066.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00064.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00044.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00070.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00076.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00078.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00990.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00072.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01004.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00082.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01006.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01000.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01026.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00094.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00084.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00967.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00090.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00994.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00088.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00080.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01008.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00083.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01002.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00988.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00973.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01048.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00996.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00086.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00992.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00092.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00096.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01016.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01010.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01012.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00100.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01020.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01011.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01014.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00118.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01024.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00104.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01018.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00110.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01022.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00098.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00108.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00112.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00102.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01028.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00114.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00106.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00126.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00134.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01040.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01058.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00122.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00120.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01060.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01050.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00136.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01038.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01054.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01056.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00132.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00140.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01052.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00124.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01036.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01074.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01046.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01078.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00128.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01068.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00138.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00146.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00130.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00142.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00148.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01062.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00144.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00168.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01085.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01072.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01070.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01091.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00150.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00152.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01092.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01064.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01086.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00154.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01098.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00156.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01082.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00158.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00166.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01066.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00162.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00160.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00170.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01108.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00178.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00172.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01110.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00164.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01084.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01102.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01090.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01080.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00184.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00174.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01148.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00176.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01116.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01126.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00180.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01094.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00182.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00190.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01104.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01100.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01096.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00192.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01088.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01112.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01089.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00188.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00186.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01106.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01142.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00216.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00198.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01140.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01118.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00200.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00196.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00208.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01122.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00210.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01124.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00218.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01114.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01134.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00212.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00206.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01128.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00220.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01130.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00214.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00204.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01138.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01147.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01136.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01144.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00240.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01152.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00242.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00226.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00232.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00230.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01146.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00241.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00222.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-01132.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00228.jpg,Blank Card / No data found
D:\census\JPG\32931_520305891_0304\32931_520305891_0304-00234.jpg,Blank Card / No data found
